Distance,B
30959,0.990528
30960,0.990528
30961,0.990528
30962,0.990528
30963,0.990528
30964,0.990529
30965,0.990529
30966,0.990529
30967,0.990529
30968,0.990530
30969,0.990530
30970,0.990530
30971,0.990530
30972,0.990531
30973,0.990531
30974,0.990531
30975,0.990531
30976,0.990532
30977,0.990532
30978,0.990532
30979,0.990532
30980,0.990533
30981,0.990533
30982,0.990533
30983,0.990533
30984,0.990533
30985,0.990534
30986,0.990534
30987,0.990534
30988,0.990534
30989,0.990535
30990,0.990535
30991,0.990535
30992,0.990535
30993,0.990536
30994,0.990536
30995,0.990536
30996,0.990536
30997,0.990537
30998,0.990537
30999,0.990537
31000,0.990537
31001,0.990537
31002,0.990538
31003,0.990538
31004,0.990538
31005,0.990538
31006,0.990539
31007,0.990539
31008,0.990539
31009,0.990539
31010,0.990540
31011,0.990540
31012,0.990540
31013,0.990540
31014,0.990541
31015,0.990541
31016,0.990541
31017,0.990541
31018,0.990542
31019,0.990542
31020,0.990542
31021,0.990542
31022,0.990542
31023,0.990543
31024,0.990543
31025,0.990543
31026,0.990543
31027,0.990544
31028,0.990544
31029,0.990544
31030,0.990544
31031,0.990545
31032,0.990545
31033,0.990545
31034,0.990545
31035,0.990546
31036,0.990546
31037,0.990546
31038,0.990546
31039,0.990546
31040,0.990547
31041,0.990547
31042,0.990547
31043,0.990547
31044,0.990548
31045,0.990548
31046,0.990548
31047,0.990548
31048,0.990549
31049,0.990549
31050,0.990549
31051,0.990549
31052,0.990550
31053,0.990550
31054,0.990550
31055,0.990550
31056,0.990550
31057,0.990551
31058,0.990551
31059,0.990551
31060,0.990551
31061,0.990552
31062,0.990552
31063,0.990552
31064,0.990552
31065,0.990553
31066,0.990553
31067,0.990553
31068,0.990553
31069,0.990554
31070,0.990554
31071,0.990554
31072,0.990554
31073,0.990555
31074,0.990555
31075,0.990555
31076,0.990555
31077,0.990555
31078,0.990556
31079,0.990556
31080,0.990556
31081,0.990556
31082,0.990557
31083,0.990557
31084,0.990557
31085,0.990557
31086,0.990558
31087,0.990558
31088,0.990558
31089,0.990558
31090,0.990559
31091,0.990559
31092,0.990559
31093,0.990559
31094,0.990559
31095,0.990560
31096,0.990560
31097,0.990560
31098,0.990560
31099,0.990561
31100,0.990561
31101,0.990561
31102,0.990561
31103,0.990562
31104,0.990562
31105,0.990562
31106,0.990562
31107,0.990563
31108,0.990563
31109,0.990563
31110,0.990563
31111,0.990563
31112,0.990564
31113,0.990564
31114,0.990564
31115,0.990564
31116,0.990565
31117,0.990565
31118,0.990565
31119,0.990565
31120,0.990566
31121,0.990566
31122,0.990566
31123,0.990566
31124,0.990567
31125,0.990567
31126,0.990567
31127,0.990567
31128,0.990567
31129,0.990568
31130,0.990568
31131,0.990568
31132,0.990568
31133,0.990569
31134,0.990569
31135,0.990569
31136,0.990569
31137,0.990570
31138,0.990570
31139,0.990570
31140,0.990570
31141,0.990571
31142,0.990571
31143,0.990571
31144,0.990571
31145,0.990571
31146,0.990572
31147,0.990572
31148,0.990572
31149,0.990572
31150,0.990573
31151,0.990573
31152,0.990573
31153,0.990573
31154,0.990574
31155,0.990574
31156,0.990574
31157,0.990574
31158,0.990574
31159,0.990575
31160,0.990575
31161,0.990575
31162,0.990575
31163,0.990576
31164,0.990576
31165,0.990576
31166,0.990576
31167,0.990577
31168,0.990577
31169,0.990577
31170,0.990577
31171,0.990578
31172,0.990578
31173,0.990578
31174,0.990578
31175,0.990578
31176,0.990579
31177,0.990579
31178,0.990579
31179,0.990579
31180,0.990580
31181,0.990580
31182,0.990580
31183,0.990580
31184,0.990581
31185,0.990581
31186,0.990581
31187,0.990581
31188,0.990582
31189,0.990582
31190,0.990582
31191,0.990582
31192,0.990582
31193,0.990583
31194,0.990583
31195,0.990583
31196,0.990583
31197,0.990584
31198,0.990584
31199,0.990584
31200,0.990584
31201,0.990585
31202,0.990585
31203,0.990585
31204,0.990585
31205,0.990586
31206,0.990586
31207,0.990586
31208,0.990586
31209,0.990586
31210,0.990587
31211,0.990587
31212,0.990587
31213,0.990587
31214,0.990588
31215,0.990588
31216,0.990588
31217,0.990588
31218,0.990589
31219,0.990589
31220,0.990589
31221,0.990589
31222,0.990589
31223,0.990590
31224,0.990590
31225,0.990590
31226,0.990590
31227,0.990591
31228,0.990591
31229,0.990591
31230,0.990591
31231,0.990592
31232,0.990592
31233,0.990592
31234,0.990592
31235,0.990593
31236,0.990593
31237,0.990593
31238,0.990593
31239,0.990593
31240,0.990594
31241,0.990594
31242,0.990594
31243,0.990594
31244,0.990595
31245,0.990595
31246,0.990595
31247,0.990595
31248,0.990596
31249,0.990596
31250,0.990596
31251,0.990596
31252,0.990596
31253,0.990597
31254,0.990597
31255,0.990597
31256,0.990597
31257,0.990598
31258,0.990598
31259,0.990598
31260,0.990598
31261,0.990599
31262,0.990599
31263,0.990599
31264,0.990599
31265,0.990600
31266,0.990600
31267,0.990600
31268,0.990600
31269,0.990600
31270,0.990601
31271,0.990601
31272,0.990601
31273,0.990601
31274,0.990602
31275,0.990602
31276,0.990602
31277,0.990602
31278,0.990603
31279,0.990603
31280,0.990603
31281,0.990603
31282,0.990603
31283,0.990604
31284,0.990604
31285,0.990604
31286,0.990604
31287,0.990605
31288,0.990605
31289,0.990605
31290,0.990605
31291,0.990606
31292,0.990606
31293,0.990606
31294,0.990606
31295,0.990606
31296,0.990607
31297,0.990607
31298,0.990607
31299,0.990607
31300,0.990608
31301,0.990608
31302,0.990608
31303,0.990608
31304,0.990609
31305,0.990609
31306,0.990609
31307,0.990609
31308,0.990610
31309,0.990610
31310,0.990610
31311,0.990610
31312,0.990610
31313,0.990611
31314,0.990611
31315,0.990611
31316,0.990611
31317,0.990612
31318,0.990612
31319,0.990612
31320,0.990612
31321,0.990613
31322,0.990613
31323,0.990613
31324,0.990613
31325,0.990613
31326,0.990614
31327,0.990614
31328,0.990614
31329,0.990614
31330,0.990615
31331,0.990615
31332,0.990615
31333,0.990615
31334,0.990616
31335,0.990616
31336,0.990616
31337,0.990616
31338,0.990616
31339,0.990617
31340,0.990617
31341,0.990617
31342,0.990617
31343,0.990618
31344,0.990618
31345,0.990618
31346,0.990618
31347,0.990619
31348,0.990619
31349,0.990619
31350,0.990619
31351,0.990619
31352,0.990620
31353,0.990620
31354,0.990620
31355,0.990620
31356,0.990621
31357,0.990621
31358,0.990621
31359,0.990621
31360,0.990622
31361,0.990622
31362,0.990622
31363,0.990622
31364,0.990622
31365,0.990623
31366,0.990623
31367,0.990623
31368,0.990623
31369,0.990624
31370,0.990624
31371,0.990624
31372,0.990624
31373,0.990625
31374,0.990625
31375,0.990625
31376,0.990625
31377,0.990625
31378,0.990626
31379,0.990626
31380,0.990626
31381,0.990626
31382,0.990627
31383,0.990627
31384,0.990627
31385,0.990627
31386,0.990628
31387,0.990628
31388,0.990628
31389,0.990628
31390,0.990628
31391,0.990629
31392,0.990629
31393,0.990629
31394,0.990629
31395,0.990630
31396,0.990630
31397,0.990630
31398,0.990630
31399,0.990631
31400,0.990631
31401,0.990631
31402,0.990631
31403,0.990631
31404,0.990632
31405,0.990632
31406,0.990632
31407,0.990632
31408,0.990633
31409,0.990633
31410,0.990633
31411,0.990633
31412,0.990634
31413,0.990634
31414,0.990634
31415,0.990634
31416,0.990634
31417,0.990635
31418,0.990635
31419,0.990635
31420,0.990635
31421,0.990636
31422,0.990636
31423,0.990636
31424,0.990636
31425,0.990637
31426,0.990637
31427,0.990637
31428,0.990637
31429,0.990637
31430,0.990638
31431,0.990638
31432,0.990638
31433,0.990638
31434,0.990639
31435,0.990639
31436,0.990639
31437,0.990639
31438,0.990640
31439,0.990640
31440,0.990640
31441,0.990640
31442,0.990640
31443,0.990641
31444,0.990641
31445,0.990641
31446,0.990641
31447,0.990642
31448,0.990642
31449,0.990642
31450,0.990642
31451,0.990643
31452,0.990643
31453,0.990643
31454,0.990643
31455,0.990643
31456,0.990644
31457,0.990644
31458,0.990644
31459,0.990644
31460,0.990645
31461,0.990645
31462,0.990645
31463,0.990645
31464,0.990646
31465,0.990646
31466,0.990646
31467,0.990646
31468,0.990646
31469,0.990647
31470,0.990647
31471,0.990647
31472,0.990647
31473,0.990648
31474,0.990648
31475,0.990648
31476,0.990648
31477,0.990649
31478,0.990649
31479,0.990649
31480,0.990649
31481,0.990649
31482,0.990650
31483,0.990650
31484,0.990650
31485,0.990650
31486,0.990651
31487,0.990651
31488,0.990651
31489,0.990651
31490,0.990652
31491,0.990652
31492,0.990652
31493,0.990652
31494,0.990652
31495,0.990653
31496,0.990653
31497,0.990653
31498,0.990653
31499,0.990654
31500,0.990654
31501,0.990654
31502,0.990654
31503,0.990654
31504,0.990655
31505,0.990655
31506,0.990655
31507,0.990655
31508,0.990656
31509,0.990656
31510,0.990656
31511,0.990656
31512,0.990657
31513,0.990657
31514,0.990657
31515,0.990657
31516,0.990657
31517,0.990658
31518,0.990658
31519,0.990658
31520,0.990658
31521,0.990659
31522,0.990659
31523,0.990659
31524,0.990659
31525,0.990660
31526,0.990660
31527,0.990660
31528,0.990660
31529,0.990660
31530,0.990661
31531,0.990661
31532,0.990661
31533,0.990661
31534,0.990662
31535,0.990662
31536,0.990662
31537,0.990662
31538,0.990663
31539,0.990663
31540,0.990663
31541,0.990663
31542,0.990663
31543,0.990664
31544,0.990664
31545,0.990664
31546,0.990664
31547,0.990665
31548,0.990665
31549,0.990665
31550,0.990665
31551,0.990665
31552,0.990666
31553,0.990666
31554,0.990666
31555,0.990666
31556,0.990667
31557,0.990667
31558,0.990667
31559,0.990667
31560,0.990668
31561,0.990668
31562,0.990668
31563,0.990668
31564,0.990668
31565,0.990669
31566,0.990669
31567,0.990669
31568,0.990669
31569,0.990670
31570,0.990670
31571,0.990670
31572,0.990670
31573,0.990671
31574,0.990671
31575,0.990671
31576,0.990671
31577,0.990671
31578,0.990672
31579,0.990672
31580,0.990672
31581,0.990672
31582,0.990673
31583,0.990673
31584,0.990673
31585,0.990673
31586,0.990673
31587,0.990674
31588,0.990674
31589,0.990674
31590,0.990674
31591,0.990675
31592,0.990675
31593,0.990675
31594,0.990675
31595,0.990676
31596,0.990676
31597,0.990676
31598,0.990676
31599,0.990676
31600,0.990677
31601,0.990677
31602,0.990677
31603,0.990677
31604,0.990678
31605,0.990678
31606,0.990678
31607,0.990678
31608,0.990678
31609,0.990679
31610,0.990679
31611,0.990679
31612,0.990679
31613,0.990680
31614,0.990680
31615,0.990680
31616,0.990680
31617,0.990681
31618,0.990681
31619,0.990681
31620,0.990681
31621,0.990681
31622,0.990682
31623,0.990682
31624,0.990682
31625,0.990682
31626,0.990683
31627,0.990683
31628,0.990683
31629,0.990683
31630,0.990683
31631,0.990684
31632,0.990684
31633,0.990684
31634,0.990684
31635,0.990685
31636,0.990685
31637,0.990685
31638,0.990685
31639,0.990686
31640,0.990686
31641,0.990686
31642,0.990686
31643,0.990686
31644,0.990687
31645,0.990687
31646,0.990687
31647,0.990687
31648,0.990688
31649,0.990688
31650,0.990688
31651,0.990688
31652,0.990688
31653,0.990689
31654,0.990689
31655,0.990689
31656,0.990689
31657,0.990690
31658,0.990690
31659,0.990690
31660,0.990690
31661,0.990691
31662,0.990691
31663,0.990691
31664,0.990691
31665,0.990691
31666,0.990692
31667,0.990692
31668,0.990692
31669,0.990692
31670,0.990693
31671,0.990693
31672,0.990693
31673,0.990693
31674,0.990693
31675,0.990694
31676,0.990694
31677,0.990694
31678,0.990694
31679,0.990695
31680,0.990695
31681,0.990695
31682,0.990695
31683,0.990696
31684,0.990696
31685,0.990696
31686,0.990696
31687,0.990696
31688,0.990697
31689,0.990697
31690,0.990697
31691,0.990697
31692,0.990698
31693,0.990698
31694,0.990698
31695,0.990698
31696,0.990698
31697,0.990699
31698,0.990699
31699,0.990699
31700,0.990699
31701,0.990700
31702,0.990700
31703,0.990700
31704,0.990700
31705,0.990701
31706,0.990701
31707,0.990701
31708,0.990701
31709,0.990701
31710,0.990702
31711,0.990702
31712,0.990702
31713,0.990702
31714,0.990703
31715,0.990703
31716,0.990703
31717,0.990703
31718,0.990703
31719,0.990704
31720,0.990704
31721,0.990704
31722,0.990704
31723,0.990705
31724,0.990705
31725,0.990705
31726,0.990705
31727,0.990705
31728,0.990706
31729,0.990706
31730,0.990706
31731,0.990706
31732,0.990707
31733,0.990707
31734,0.990707
31735,0.990707
31736,0.990708
31737,0.990708
31738,0.990708
31739,0.990708
31740,0.990708
31741,0.990709
31742,0.990709
31743,0.990709
31744,0.990709
31745,0.990710
31746,0.990710
31747,0.990710
31748,0.990710
31749,0.990710
31750,0.990711
31751,0.990711
31752,0.990711
31753,0.990711
31754,0.990712
31755,0.990712
31756,0.990712
31757,0.990712
31758,0.990712
31759,0.990713
31760,0.990713
31761,0.990713
31762,0.990713
31763,0.990714
31764,0.990714
31765,0.990714
31766,0.990714
31767,0.990715
31768,0.990715
31769,0.990715
31770,0.990715
31771,0.990715
31772,0.990716
31773,0.990716
31774,0.990716
31775,0.990716
31776,0.990717
31777,0.990717
31778,0.990717
31779,0.990717
31780,0.990717
31781,0.990718
31782,0.990718
31783,0.990718
31784,0.990718
31785,0.990719
31786,0.990719
31787,0.990719
31788,0.990719
31789,0.990719
31790,0.990720
31791,0.990720
31792,0.990720
31793,0.990720
31794,0.990721
31795,0.990721
31796,0.990721
31797,0.990721
31798,0.990721
31799,0.990722
31800,0.990722
31801,0.990722
31802,0.990722
31803,0.990723
31804,0.990723
31805,0.990723
31806,0.990723
31807,0.990724
31808,0.990724
31809,0.990724
31810,0.990724
31811,0.990724
31812,0.990725
31813,0.990725
31814,0.990725
31815,0.990725
31816,0.990726
31817,0.990726
31818,0.990726
31819,0.990726
31820,0.990726
31821,0.990727
31822,0.990727
31823,0.990727
31824,0.990727
31825,0.990728
31826,0.990728
31827,0.990728
31828,0.990728
31829,0.990728
31830,0.990729
31831,0.990729
31832,0.990729
31833,0.990729
31834,0.990730
31835,0.990730
31836,0.990730
31837,0.990730
31838,0.990730
31839,0.990731
31840,0.990731
31841,0.990731
31842,0.990731
31843,0.990732
31844,0.990732
31845,0.990732
31846,0.990732
31847,0.990732
31848,0.990733
31849,0.990733
31850,0.990733
31851,0.990733
31852,0.990734
31853,0.990734
31854,0.990734
31855,0.990734
31856,0.990735
31857,0.990735
31858,0.990735
31859,0.990735
31860,0.990735
31861,0.990736
31862,0.990736
31863,0.990736
31864,0.990736
31865,0.990737
31866,0.990737
31867,0.990737
31868,0.990737
31869,0.990737
31870,0.990738
31871,0.990738
31872,0.990738
31873,0.990738
31874,0.990739
31875,0.990739
31876,0.990739
31877,0.990739
31878,0.990739
31879,0.990740
31880,0.990740
31881,0.990740
31882,0.990740
31883,0.990741
31884,0.990741
31885,0.990741
31886,0.990741
31887,0.990741
31888,0.990742
31889,0.990742
31890,0.990742
31891,0.990742
31892,0.990743
31893,0.990743
31894,0.990743
31895,0.990743
31896,0.990743
31897,0.990744
31898,0.990744
31899,0.990744
31900,0.990744
31901,0.990745
31902,0.990745
31903,0.990745
31904,0.990745
31905,0.990745
31906,0.990746
31907,0.990746
31908,0.990746
31909,0.990746
31910,0.990747
31911,0.990747
31912,0.990747
31913,0.990747
31914,0.990747
31915,0.990748
31916,0.990748
31917,0.990748
31918,0.990748
31919,0.990749
31920,0.990749
31921,0.990749
31922,0.990749
31923,0.990749
31924,0.990750
31925,0.990750
31926,0.990750
31927,0.990750
31928,0.990751
31929,0.990751
31930,0.990751
31931,0.990751
31932,0.990752
31933,0.990752
31934,0.990752
31935,0.990752
31936,0.990752
31937,0.990753
31938,0.990753
31939,0.990753
31940,0.990753
31941,0.990754
31942,0.990754
31943,0.990754
31944,0.990754
31945,0.990754
31946,0.990755
31947,0.990755
31948,0.990755
31949,0.990755
31950,0.990756
31951,0.990756
31952,0.990756
31953,0.990756
31954,0.990756
31955,0.990757
31956,0.990757
31957,0.990757
31958,0.990757
31959,0.990758
31960,0.990758
31961,0.990758
31962,0.990758
31963,0.990758
31964,0.990759
31965,0.990759
31966,0.990759
31967,0.990759
31968,0.990760
31969,0.990760
31970,0.990760
31971,0.990760
31972,0.990760
31973,0.990761
31974,0.990761
31975,0.990761
31976,0.990761
31977,0.990762
31978,0.990762
31979,0.990762
31980,0.990762
31981,0.990762
31982,0.990763
31983,0.990763
31984,0.990763
31985,0.990763
31986,0.990764
31987,0.990764
31988,0.990764
31989,0.990764
31990,0.990764
31991,0.990765
31992,0.990765
31993,0.990765
31994,0.990765
31995,0.990766
31996,0.990766
31997,0.990766
31998,0.990766
31999,0.990766
32000,0.990767
32001,0.990767
32002,0.990767
32003,0.990767
32004,0.990768
32005,0.990768
32006,0.990768
32007,0.990768
32008,0.990768
32009,0.990769
32010,0.990769
32011,0.990769
32012,0.990769
32013,0.990770
32014,0.990770
32015,0.990770
32016,0.990770
32017,0.990770
32018,0.990771
32019,0.990771
32020,0.990771
32021,0.990771
32022,0.990772
32023,0.990772
32024,0.990772
32025,0.990772
32026,0.990772
32027,0.990773
32028,0.990773
32029,0.990773
32030,0.990773
32031,0.990774
32032,0.990774
32033,0.990774
32034,0.990774
32035,0.990774
32036,0.990775
32037,0.990775
32038,0.990775
32039,0.990775
32040,0.990776
32041,0.990776
32042,0.990776
32043,0.990776
32044,0.990776
32045,0.990777
32046,0.990777
32047,0.990777
32048,0.990777
32049,0.990777
32050,0.990778
32051,0.990778
32052,0.990778
32053,0.990778
32054,0.990779
32055,0.990779
32056,0.990779
32057,0.990779
32058,0.990779
32059,0.990780
32060,0.990780
32061,0.990780
32062,0.990780
32063,0.990781
32064,0.990781
32065,0.990781
32066,0.990781
32067,0.990781
32068,0.990782
32069,0.990782
32070,0.990782
32071,0.990782
32072,0.990783
32073,0.990783
32074,0.990783
32075,0.990783
32076,0.990783
32077,0.990784
32078,0.990784
32079,0.990784
32080,0.990784
32081,0.990785
32082,0.990785
32083,0.990785
32084,0.990785
32085,0.990785
32086,0.990786
32087,0.990786
32088,0.990786
32089,0.990786
32090,0.990787
32091,0.990787
32092,0.990787
32093,0.990787
32094,0.990787
32095,0.990788
32096,0.990788
32097,0.990788
32098,0.990788
32099,0.990789
32100,0.990789
32101,0.990789
32102,0.990789
32103,0.990789
32104,0.990790
32105,0.990790
32106,0.990790
32107,0.990790
32108,0.990791
32109,0.990791
32110,0.990791
32111,0.990791
32112,0.990791
32113,0.990792
32114,0.990792
32115,0.990792
32116,0.990792
32117,0.990793
32118,0.990793
32119,0.990793
32120,0.990793
32121,0.990793
32122,0.990794
32123,0.990794
32124,0.990794
32125,0.990794
32126,0.990794
32127,0.990795
32128,0.990795
32129,0.990795
32130,0.990795
32131,0.990796
32132,0.990796
32133,0.990796
32134,0.990796
32135,0.990796
32136,0.990797
32137,0.990797
32138,0.990797
32139,0.990797
32140,0.990798
32141,0.990798
32142,0.990798
32143,0.990798
32144,0.990798
32145,0.990799
32146,0.990799
32147,0.990799
32148,0.990799
32149,0.990800
32150,0.990800
32151,0.990800
32152,0.990800
32153,0.990800
32154,0.990801
32155,0.990801
32156,0.990801
32157,0.990801
32158,0.990802
32159,0.990802
32160,0.990802
32161,0.990802
32162,0.990802
32163,0.990803
32164,0.990803
32165,0.990803
32166,0.990803
32167,0.990804
32168,0.990804
32169,0.990804
32170,0.990804
32171,0.990804
32172,0.990805
32173,0.990805
32174,0.990805
32175,0.990805
32176,0.990805
32177,0.990806
32178,0.990806
32179,0.990806
32180,0.990806
32181,0.990807
32182,0.990807
32183,0.990807
32184,0.990807
32185,0.990807
32186,0.990808
32187,0.990808
32188,0.990808
32189,0.990808
32190,0.990809
32191,0.990809
32192,0.990809
32193,0.990809
32194,0.990809
32195,0.990810
32196,0.990810
32197,0.990810
32198,0.990810
32199,0.990811
32200,0.990811
32201,0.990811
32202,0.990811
32203,0.990811
32204,0.990812
32205,0.990812
32206,0.990812
32207,0.990812
32208,0.990813
32209,0.990813
32210,0.990813
32211,0.990813
32212,0.990813
32213,0.990814
32214,0.990814
32215,0.990814
32216,0.990814
32217,0.990814
32218,0.990815
32219,0.990815
32220,0.990815
32221,0.990815
32222,0.990816
32223,0.990816
32224,0.990816
32225,0.990816
32226,0.990816
32227,0.990817
32228,0.990817
32229,0.990817
32230,0.990817
32231,0.990818
32232,0.990818
32233,0.990818
32234,0.990818
32235,0.990818
32236,0.990819
32237,0.990819
32238,0.990819
32239,0.990819
32240,0.990820
32241,0.990820
32242,0.990820
32243,0.990820
32244,0.990820
32245,0.990821
32246,0.990821
32247,0.990821
32248,0.990821
32249,0.990821
32250,0.990822
32251,0.990822
32252,0.990822
32253,0.990822
32254,0.990823
32255,0.990823
32256,0.990823
32257,0.990823
32258,0.990823
32259,0.990824
32260,0.990824
32261,0.990824
32262,0.990824
32263,0.990825
32264,0.990825
32265,0.990825
32266,0.990825
32267,0.990825
32268,0.990826
32269,0.990826
32270,0.990826
32271,0.990826
32272,0.990827
32273,0.990827
32274,0.990827
32275,0.990827
32276,0.990827
32277,0.990828
32278,0.990828
32279,0.990828
32280,0.990828
32281,0.990828
32282,0.990829
32283,0.990829
32284,0.990829
32285,0.990829
32286,0.990830
32287,0.990830
32288,0.990830
32289,0.990830
32290,0.990830
32291,0.990831
32292,0.990831
32293,0.990831
32294,0.990831
32295,0.990832
32296,0.990832
32297,0.990832
32298,0.990832
32299,0.990832
32300,0.990833
32301,0.990833
32302,0.990833
32303,0.990833
32304,0.990833
32305,0.990834
32306,0.990834
32307,0.990834
32308,0.990834
32309,0.990835
32310,0.990835
32311,0.990835
32312,0.990835
32313,0.990835
32314,0.990836
32315,0.990836
32316,0.990836
32317,0.990836
32318,0.990837
32319,0.990837
32320,0.990837
32321,0.990837
32322,0.990837
32323,0.990838
32324,0.990838
32325,0.990838
32326,0.990838
32327,0.990838
32328,0.990839
32329,0.990839
32330,0.990839
32331,0.990839
32332,0.990840
32333,0.990840
32334,0.990840
32335,0.990840
32336,0.990840
32337,0.990841
32338,0.990841
32339,0.990841
32340,0.990841
32341,0.990842
32342,0.990842
32343,0.990842
32344,0.990842
32345,0.990842
32346,0.990843
32347,0.990843
32348,0.990843
32349,0.990843
32350,0.990843
32351,0.990844
32352,0.990844
32353,0.990844
32354,0.990844
32355,0.990845
32356,0.990845
32357,0.990845
32358,0.990845
32359,0.990845
32360,0.990846
32361,0.990846
32362,0.990846
32363,0.990846
32364,0.990847
32365,0.990847
32366,0.990847
32367,0.990847
32368,0.990847
32369,0.990848
32370,0.990848
32371,0.990848
32372,0.990848
32373,0.990848
32374,0.990849
32375,0.990849
32376,0.990849
32377,0.990849
32378,0.990850
32379,0.990850
32380,0.990850
32381,0.990850
32382,0.990850
32383,0.990851
32384,0.990851
32385,0.990851
32386,0.990851
32387,0.990852
32388,0.990852
32389,0.990852
32390,0.990852
32391,0.990852
32392,0.990853
32393,0.990853
32394,0.990853
32395,0.990853
32396,0.990853
32397,0.990854
32398,0.990854
32399,0.990854
32400,0.990854
32401,0.990855
32402,0.990855
32403,0.990855
32404,0.990855
32405,0.990855
32406,0.990856
32407,0.990856
32408,0.990856
32409,0.990856
32410,0.990856
32411,0.990857
32412,0.990857
32413,0.990857
32414,0.990857
32415,0.990858
32416,0.990858
32417,0.990858
32418,0.990858
32419,0.990858
32420,0.990859
32421,0.990859
32422,0.990859
32423,0.990859
32424,0.990860
32425,0.990860
32426,0.990860
32427,0.990860
32428,0.990860
32429,0.990861
32430,0.990861
32431,0.990861
32432,0.990861
32433,0.990861
32434,0.990862
32435,0.990862
32436,0.990862
32437,0.990862
32438,0.990863
32439,0.990863
32440,0.990863
32441,0.990863
32442,0.990863
32443,0.990864
32444,0.990864
32445,0.990864
32446,0.990864
32447,0.990864
32448,0.990865
32449,0.990865
32450,0.990865
32451,0.990865
32452,0.990866
32453,0.990866
32454,0.990866
32455,0.990866
32456,0.990866
32457,0.990867
32458,0.990867
32459,0.990867
32460,0.990867
32461,0.990867
32462,0.990868
32463,0.990868
32464,0.990868
32465,0.990868
32466,0.990869
32467,0.990869
32468,0.990869
32469,0.990869
32470,0.990869
32471,0.990870
32472,0.990870
32473,0.990870
32474,0.990870
32475,0.990871
32476,0.990871
32477,0.990871
32478,0.990871
32479,0.990871
32480,0.990872
32481,0.990872
32482,0.990872
32483,0.990872
32484,0.990872
32485,0.990873
32486,0.990873
32487,0.990873
32488,0.990873
32489,0.990874
32490,0.990874
32491,0.990874
32492,0.990874
32493,0.990874
32494,0.990875
32495,0.990875
32496,0.990875
32497,0.990875
32498,0.990875
32499,0.990876
32500,0.990876
32501,0.990876
32502,0.990876
32503,0.990877
32504,0.990877
32505,0.990877
32506,0.990877
32507,0.990877
32508,0.990878
32509,0.990878
32510,0.990878
32511,0.990878
32512,0.990878
32513,0.990879
32514,0.990879
32515,0.990879
32516,0.990879
32517,0.990880
32518,0.990880
32519,0.990880
32520,0.990880
32521,0.990880
32522,0.990881
32523,0.990881
32524,0.990881
32525,0.990881
32526,0.990881
32527,0.990882
32528,0.990882
32529,0.990882
32530,0.990882
32531,0.990883
32532,0.990883
32533,0.990883
32534,0.990883
32535,0.990883
32536,0.990884
32537,0.990884
32538,0.990884
32539,0.990884
32540,0.990884
32541,0.990885
32542,0.990885
32543,0.990885
32544,0.990885
32545,0.990886
32546,0.990886
32547,0.990886
32548,0.990886
32549,0.990886
32550,0.990887
32551,0.990887
32552,0.990887
32553,0.990887
32554,0.990887
32555,0.990888
32556,0.990888
32557,0.990888
32558,0.990888
32559,0.990889
32560,0.990889
32561,0.990889
32562,0.990889
32563,0.990889
32564,0.990890
32565,0.990890
32566,0.990890
32567,0.990890
32568,0.990890
32569,0.990891
32570,0.990891
32571,0.990891
32572,0.990891
32573,0.990892
32574,0.990892
32575,0.990892
32576,0.990892
32577,0.990892
32578,0.990893
32579,0.990893
32580,0.990893
32581,0.990893
32582,0.990893
32583,0.990894
32584,0.990894
32585,0.990894
32586,0.990894
32587,0.990895
32588,0.990895
32589,0.990895
32590,0.990895
32591,0.990895
32592,0.990896
32593,0.990896
32594,0.990896
32595,0.990896
32596,0.990896
32597,0.990897
32598,0.990897
32599,0.990897
32600,0.990897
32601,0.990898
32602,0.990898
32603,0.990898
32604,0.990898
32605,0.990898
32606,0.990899
32607,0.990899
32608,0.990899
32609,0.990899
32610,0.990899
32611,0.990900
32612,0.990900
32613,0.990900
32614,0.990900
32615,0.990901
32616,0.990901
32617,0.990901
32618,0.990901
32619,0.990901
32620,0.990902
32621,0.990902
32622,0.990902
32623,0.990902
32624,0.990902
32625,0.990903
32626,0.990903
32627,0.990903
32628,0.990903
32629,0.990904
32630,0.990904
32631,0.990904
32632,0.990904
32633,0.990904
32634,0.990905
32635,0.990905
32636,0.990905
32637,0.990905
32638,0.990905
32639,0.990906
32640,0.990906
32641,0.990906
32642,0.990906
32643,0.990907
32644,0.990907
32645,0.990907
32646,0.990907
32647,0.990907
32648,0.990908
32649,0.990908
32650,0.990908
32651,0.990908
32652,0.990908
32653,0.990909
32654,0.990909
32655,0.990909
32656,0.990909
32657,0.990909
32658,0.990910
32659,0.990910
32660,0.990910
32661,0.990910
32662,0.990911
32663,0.990911
32664,0.990911
32665,0.990911
32666,0.990911
32667,0.990912
32668,0.990912
32669,0.990912
32670,0.990912
32671,0.990912
32672,0.990913
32673,0.990913
32674,0.990913
32675,0.990913
32676,0.990914
32677,0.990914
32678,0.990914
32679,0.990914
32680,0.990914
32681,0.990915
32682,0.990915
32683,0.990915
32684,0.990915
32685,0.990915
32686,0.990916
32687,0.990916
32688,0.990916
32689,0.990916
32690,0.990917
32691,0.990917
32692,0.990917
32693,0.990917
32694,0.990917
32695,0.990918
32696,0.990918
32697,0.990918
32698,0.990918
32699,0.990918
32700,0.990919
32701,0.990919
32702,0.990919
32703,0.990919
32704,0.990919
32705,0.990920
32706,0.990920
32707,0.990920
