= Calculating relative diversity (B) for all neutral sites across the genome. = = =
Using recombination (crossover) map from ../bin/200kb.map
Plot saved to genome_plot.png
= B value calculated in 1.25 seconds. = = =
         1366344 function calls (1345329 primitive calls) in 1.689 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     7623    0.001    0.000    0.002    0.000 sre_parse.py:165(__getitem__)
      393    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap>:169(__enter__)
 1318/437    0.002    0.000    0.002    0.000 sre_parse.py:175(getwidth)
        1    0.002    0.002    0.002    0.002 backend_macosx.py:39(__init__)
        2    0.000    0.000    0.002    0.001 path.py:1052(get_path_collection_extents)
      461    0.000    0.000    0.002    0.000 core.py:522(copy)
        3    0.000    0.000    0.002    0.001 exceptions.py:1(<module>)
5858/5019    0.001    0.000    0.002    0.000 artist.py:317(stale)
      278    0.000    0.000    0.002    0.000 overrides.py:83(verify_matching_signatures)
      418    0.000    0.000    0.002    0.000 rcsetup.py:307(validate_color)
        1    0.000    0.000    0.002    0.002 Image.py:593(_ensure_mutable)
        1    0.000    0.000    0.002    0.002 Image.py:587(_copy)
        2    0.001    0.001    0.002    0.001 {built-in method matplotlib._path.get_path_collection_extents}
        1    0.002    0.002    0.002    0.002 {method 'copy' of 'ImagingCore' objects}
       67    0.000    0.000    0.002    0.000 colors.py:1089(reversed)
  668/629    0.000    0.000    0.002    0.000 contextlib.py:139(__exit__)
2848/1832    0.000    0.000    0.002    0.000 {built-in method builtins.hash}
        1    0.000    0.000    0.002    0.002 socket.py:1(<module>)
        1    0.000    0.000    0.002    0.002 hmac.py:1(<module>)
        1    0.000    0.000    0.002    0.002 _mathtext.py:1(<module>)
     3411    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:128(<listcomp>)
        1    0.000    0.000    0.002    0.002 font_manager.py:1564(_load_fontmanager)
      256    0.000    0.000    0.002    0.000 transforms.py:2406(transform_affine)
     6174    0.002    0.000    0.002    0.000 sre_parse.py:234(__next)
      539    0.000    0.000    0.002    0.000 colors.py:221(is_color_like)
        1    0.000    0.000    0.002    0.002 pickle.py:1(<module>)
       10    0.000    0.000    0.002    0.000 util.py:251(_inner)
      114    0.000    0.000    0.002    0.000 rcsetup.py:88(f)
      962    0.001    0.000    0.002    0.000 fromnumeric.py:71(_wrapreduction)
        2    0.000    0.000    0.002    0.001 axis.py:1108(set_clip_path)
       51    0.000    0.000    0.002    0.000 text.py:157(_reset_visual_defaults)
        1    0.000    0.000    0.002    0.002 font_manager.py:970(json_load)
       67    0.000    0.000    0.002    0.000 colors.py:1108(<dictcomp>)
        1    0.000    0.000    0.002    0.002 __init__.py:274(load)
      256    0.000    0.000    0.002    0.000 typing.py:947(__init__)
        1    0.000    0.000    0.002    0.002 backend_tools.py:1(<module>)
      190    0.000    0.000    0.002    0.000 axis.py:508(update_position)
      388    0.000    0.000    0.002    0.000 font_manager.py:649(__eq__)
     62/9    0.000    0.000    0.002    0.000 core.py:3751(leave_whitespace)
        1    0.000    0.000    0.002    0.002 __init__.py:299(loads)
        1    0.000    0.000    0.002    0.002 decoder.py:332(decode)
      317    0.000    0.000    0.002    0.000 function_base.py:497(add_newdoc)
     2236    0.001    0.000    0.002    0.000 typing.py:935(_is_dunder)
        1    0.001    0.001    0.002    0.002 decoder.py:343(raw_decode)
     2674    0.001    0.000    0.002    0.000 cbook.py:405(_strip_comment)
      195    0.002    0.000    0.002    0.000 colors.py:1110(<listcomp>)
   133/64    0.000    0.000    0.002    0.000 core.py:3843(copy)
      356    0.000    0.000    0.001    0.000 inspect.py:663(_finddoc)
        1    0.000    0.000    0.001    0.001 _add_newdocs.py:1(<module>)
      828    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:179(_get_module_lock)
        1    0.000    0.000    0.001    0.001 __init__.py:445(StrFormatStyle)
    32431    0.001    0.000    0.001    0.000 {built-in method builtins.callable}
        1    0.000    0.000    0.001    0.001 spines.py:1(<module>)
        1    0.000    0.000    0.001    0.001 __init__.py:40(__getattr__)
       35    0.001    0.000    0.001    0.000 numeric.py:136(ones)
        1    0.000    0.000    0.001    0.001 _tricontour.py:1(<module>)
  300/267    0.001    0.000    0.001    0.000 transforms.py:2431(get_affine)
        1    0.000    0.000    0.001    0.001 string.py:1(<module>)
        1    0.000    0.000    0.001    0.001 resources.py:1(<module>)
        1    0.001    0.001    0.001    0.001 plotBasic.py:69(<listcomp>)
        1    0.000    0.000    0.001    0.001 cbook.py:1(<module>)
       53    0.000    0.000    0.001    0.000 util.py:240(replaced_by_pep8)
       97    0.001    0.000    0.001    0.000 {built-in method numpy.arange}
      435    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:216(_lock_unlock_module)
      605    0.000    0.000    0.001    0.000 _inspect.py:96(getargspec)
       20    0.000    0.000    0.001    0.000 ticker.py:699(set_locs)
      228    0.000    0.000    0.001    0.000 transforms.py:813(from_extents)
     1122    0.001    0.000    0.001    0.000 cbook.py:2011(_setattr_cm)
      241    0.000    0.000    0.001    0.000 rcsetup.py:279(validate_color_for_prop_cycle)
        2    0.000    0.000    0.001    0.001 __init__.py:12(__getattr__)
       78    0.000    0.000    0.001    0.000 artist.py:1229(_cm_set)
        1    0.000    0.000    0.001    0.001 thread.py:1(<module>)
       38    0.000    0.000    0.001    0.000 rcsetup.py:107(<listcomp>)
      368    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1531(_get_spec)
        7    0.000    0.000    0.001    0.000 enum.py:536(_convert_)
       24    0.000    0.000    0.001    0.000 util.py:186(_collapse_string_to_ranges)
        7    0.000    0.000    0.001    0.000 core.py:2768(__init__)
        1    0.000    0.000    0.001    0.001 random.py:1(<module>)
  198/192    0.000    0.000    0.001    0.000 _base.py:847(viewLim)
        3    0.000    0.000    0.001    0.000 _common.py:1(<module>)
       12    0.000    0.000    0.001    0.000 typing.py:1239(copy_with)
       14    0.000    0.000    0.001    0.000 typing.py:2267(__new__)
        1    0.000    0.000    0.001    0.001 string.py:69(__init_subclass__)
  202/196    0.000    0.000    0.001    0.000 _base.py:833(_unstale_viewLim)
      585    0.001    0.000    0.001    0.000 transforms.py:758(__init__)
      328    0.001    0.000    0.001    0.000 cbook.py:1743(normalize_kwargs)
     5916    0.001    0.000    0.001    0.000 {built-in method builtins.setattr}
      201    0.000    0.000    0.001    0.000 transforms.py:804(from_bounds)
      664    0.000    0.000    0.001    0.000 transforms.py:1782(transform)
   133/64    0.000    0.000    0.001    0.000 core.py:3846(<listcomp>)
      261    0.001    0.000    0.001    0.000 typing.py:206(_collect_type_vars)
        1    0.000    0.000    0.001    0.001 datetime.py:1(<module>)
      319    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1089(path_stats)
       14    0.000    0.000    0.001    0.000 typing.py:2247(_make_nmtuple)
       18    0.000    0.000    0.001    0.000 rcsetup.py:662(cycler)
     1810    0.001    0.000    0.001    0.000 function_base.py:348(iterable)
        1    0.000    0.000    0.001    0.001 units.py:1(<module>)
       22    0.000    0.000    0.001    0.000 axis.py:2514(get_tick_space)
       35    0.001    0.000    0.001    0.000 {built-in method io.open}
       62    0.000    0.000    0.001    0.000 core.py:3759(<listcomp>)
        1    0.000    0.000    0.001    0.001 axes3d.py:42(Axes3D)
      450    0.000    0.000    0.001    0.000 fromnumeric.py:53(_wrapfunc)
       22    0.000    0.000    0.001    0.000 core.py:4930(parseImpl)
      780    0.000    0.000    0.001    0.000 artist.py:416(pchanged)
        1    0.000    0.000    0.001    0.001 queue.py:1(<module>)
     4525    0.001    0.000    0.001    0.000 {built-in method builtins.sorted}
        9    0.000    0.000    0.001    0.000 enum.py:483(_create_)
       32    0.001    0.000    0.001    0.000 function_base.py:24(linspace)
        1    0.000    0.000    0.001    0.001 ImagePalette.py:1(<module>)
      166    0.000    0.000    0.001    0.000 axis.py:2265(getter)
     3171    0.001    0.000    0.001    0.000 cbook.py:1337(_to_unmasked_float_array)
       67    0.000    0.000    0.001    0.000 deprecation.py:128(deprecate)
        1    0.000    0.000    0.001    0.001 GifImagePlugin.py:1(<module>)
       64    0.000    0.000    0.001    0.000 transforms.py:1418(__sub__)
        1    0.000    0.000    0.001    0.001 core.py:394(ParserElement)
        1    0.000    0.000    0.001    0.001 decoder.py:1(<module>)
      739    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1356(_path_importer_cache)
        1    0.000    0.000    0.001    0.001 twodim_base.py:1(<module>)
      639    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:132(_path_split)
       19    0.001    0.000    0.001    0.000 {method 'draw_glyphs_to_bitmap' of 'matplotlib.ft2font.FT2Font' objects}
      172    0.000    0.000    0.001    0.000 colors.py:310(_to_rgba_no_colorcycle)
       74    0.001    0.000    0.001    0.000 {built-in method builtins.compile}
      580    0.000    0.000    0.001    0.000 font_manager.py:928(_json_decode)
     1554    0.000    0.000    0.001    0.000 font_manager.py:1107(_expand_aliases)
      114    0.000    0.000    0.001    0.000 font_manager.py:595(__init__)
      459    0.000    0.000    0.001    0.000 artist.py:103(_stale_axes_callback)
        1    0.000    0.000    0.001    0.001 widgets.py:1(<module>)
        1    0.000    0.000    0.001    0.001 figure.py:2752(_get_renderer)
        1    0.000    0.000    0.001    0.001 decimal.py:1(<module>)
       50    0.000    0.000    0.001    0.000 text.py:194(update)
       60    0.000    0.000    0.001    0.000 __init__.py:829(_open_file_or_url)
      447    0.000    0.000    0.001    0.000 fromnumeric.py:2692(max)
      368    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:721(spec_from_file_location)
      609    0.000    0.000    0.001    0.000 transforms.py:1889(__init__)
      109    0.000    0.000    0.001    0.000 axis.py:447(update_position)
       97    0.000    0.000    0.001    0.000 typing.py:267(_remove_dups_flatten)
      828    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:100(acquire)
      772    0.001    0.000    0.001    0.000 inspect.py:612(unwrap)
        2    0.000    0.000    0.001    0.000 core.py:5932(srange)
      828    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:125(release)
        2    0.000    0.000    0.001    0.000 backend_agg.py:274(clear)
        2    0.001    0.000    0.001    0.000 {method 'clear' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
      791    0.001    0.000    0.001    0.000 cbook.py:285(process)
      678    0.000    0.000    0.001    0.000 transforms.py:1849(transform_affine)
      691    0.000    0.000    0.001    0.000 lines.py:1291(set_ydata)
      437    0.000    0.000    0.001    0.000 fromnumeric.py:2836(min)
        1    0.000    0.000    0.001    0.001 __init__.py:412(PercentStyle)
       31    0.000    0.000    0.001    0.000 numeric.py:2249(isclose)
       62    0.000    0.000    0.001    0.000 transforms.py:463(transformed)
        1    0.000    0.000    0.001    0.001 bz2.py:1(<module>)
       33    0.000    0.000    0.001    0.000 typing.py:1083(copy_with)
      222    0.000    0.000    0.001    0.000 sre_parse.py:97(closegroup)
     1308    0.001    0.000    0.001    0.000 {built-in method numpy.array}
     2619    0.000    0.000    0.001    0.000 {built-in method builtins.max}
    38/18    0.000    0.000    0.001    0.000 core.py:4512(parseImpl)
       43    0.000    0.000    0.001    0.000 patches.py:259(get_transform)
     7264    0.001    0.000    0.001    0.000 enum.py:678(__new__)
       66    0.000    0.000    0.001    0.000 core.py:1417(__add__)
      693    0.001    0.000    0.001    0.000 inspect.py:66(get_annotations)
      526    0.000    0.000    0.001    0.000 re.py:187(match)
        1    0.000    0.000    0.001    0.001 <frozen importlib._bootstrap_external>:1094(_cache_bytecode)
      202    0.000    0.000    0.001    0.000 _base.py:836(<dictcomp>)
       40    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1343(_path_hooks)
        1    0.000    0.000    0.001    0.001 <frozen importlib._bootstrap_external>:1099(set_data)
       14    0.000    0.000    0.001    0.000 core.py:115(doc_note)
       70    0.000    0.000    0.001    0.000 deprecation.py:257(rename_parameter)
       42    0.000    0.000    0.001    0.000 path.py:279(__deepcopy__)
        1    0.000    0.000    0.001    0.001 <frozen importlib._bootstrap_external>:185(_write_atomic)
      586    0.001    0.000    0.001    0.000 _inspect.py:65(getargs)
      207    0.000    0.000    0.001    0.000 transforms.py:1998(rotate_deg)
        1    0.000    0.000    0.001    0.001 _methods.py:1(<module>)
       17    0.000    0.000    0.001    0.000 artist.py:772(set_clip_path)
        1    0.000    0.000    0.001    0.001 scanner.py:1(<module>)
  271/171    0.000    0.000    0.001    0.000 core.py:1908(name)
       29    0.000    0.000    0.001    0.000 typing.py:1323(__class_getitem__)
        1    0.000    0.000    0.001    0.001 abc.py:1(<module>)
      140    0.000    0.000    0.001    0.000 artist.py:180(__init__)
      393    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:173(__exit__)
       18    0.000    0.000    0.001    0.000 axis.py:347(_apply_params)
      200    0.000    0.000    0.001    0.000 threading.py:428(acquire)
      356    0.000    0.000    0.001    0.000 inspect.py:653(_findclass)
     1305    0.000    0.000    0.001    0.000 transforms.py:1769(__init__)
       51    0.000    0.000    0.001    0.000 text.py:1303(set_fontproperties)
     8808    0.001    0.000    0.001    0.000 __init__.py:152(<genexpr>)
        2    0.000    0.000    0.001    0.000 dataclasses.py:1333(make_dataclass)
  215/117    0.000    0.000    0.001    0.000 core.py:1878(default_name)
        1    0.000    0.000    0.001    0.001 api.py:1(<module>)
    26/14    0.000    0.000    0.001    0.000 core.py:4242(parseImpl)
      448    0.000    0.000    0.001    0.000 re.py:202(sub)
       67    0.000    0.000    0.001    0.000 core.py:3909(__init__)
        1    0.000    0.000    0.001    0.001 npyio.py:1(<module>)
       62    0.000    0.000    0.001    0.000 axis.py:1564(_get_tick_label_size)
       26    0.000    0.000    0.001    0.000 deprecation.py:416(make_keyword_only)
2658/2488    0.001    0.000    0.001    0.000 {method 'update' of 'dict' objects}
        1    0.000    0.000    0.001    0.001 uuid.py:1(<module>)
     22/3    0.000    0.000    0.001    0.000 core.py:3944(streamline)
        1    0.000    0.000    0.001    0.001 helpers.py:603(make_html_tags)
        1    0.000    0.000    0.001    0.001 helpers.py:545(_makeTags)
       22    0.000    0.000    0.001    0.000 patches.py:746(get_patch_transform)
        1    0.000    0.000    0.001    0.001 tz.py:1(<module>)
        1    0.000    0.000    0.001    0.001 lzma.py:1(<module>)
       85    0.000    0.000    0.001    0.000 stride_tricks.py:480(broadcast_arrays)
      668    0.000    0.000    0.001    0.000 contextlib.py:279(helper)
        1    0.000    0.000    0.001    0.001 backend_agg.py:1(<module>)
        2    0.000    0.000    0.001    0.000 dataclasses.py:1156(dataclass)
        2    0.000    0.000    0.001    0.000 dataclasses.py:1174(wrap)
        1    0.000    0.000    0.001    0.001 extras.py:1(<module>)
        2    0.000    0.000    0.001    0.000 dataclasses.py:881(_process_class)
      228    0.000    0.000    0.001    0.000 fromnumeric.py:200(reshape)
        2    0.000    0.000    0.001    0.000 function_base.py:1(<module>)
       21    0.000    0.000    0.001    0.000 lines.py:1029(get_path)
      296    0.000    0.000    0.001    0.000 fromnumeric.py:40(_wrapit)
      140    0.000    0.000    0.001    0.000 inspect.py:3014(replace)
