Distance,B
30993,0.981161
30994,0.981161
30995,0.981162
30996,0.981162
30997,0.981163
30998,0.981163
30999,0.981164
31000,0.981164
31001,0.981165
31002,0.981165
31003,0.981165
31004,0.981166
31005,0.981166
31006,0.981167
31007,0.981167
31008,0.981168
31009,0.981168
31010,0.981169
31011,0.981169
31012,0.981170
31013,0.981170
31014,0.981171
31015,0.981171
31016,0.981172
31017,0.981172
31018,0.981172
31019,0.981173
31020,0.981173
31021,0.981174
31022,0.981174
31023,0.981175
31024,0.981175
31025,0.981176
31026,0.981176
31027,0.981177
31028,0.981177
31029,0.981178
31030,0.981178
31031,0.981179
31032,0.981179
31033,0.981180
31034,0.981180
31035,0.981180
31036,0.981181
31037,0.981181
31038,0.981182
31039,0.981182
31040,0.981183
31041,0.981183
31042,0.981184
31043,0.981184
31044,0.981185
31045,0.981185
31046,0.981186
31047,0.981186
31048,0.981187
31049,0.981187
31050,0.981187
31051,0.981188
31052,0.981188
31053,0.981189
31054,0.981189
31055,0.981190
31056,0.981190
31057,0.981191
31058,0.981191
31059,0.981192
31060,0.981192
31061,0.981193
31062,0.981193
31063,0.981194
31064,0.981194
31065,0.981194
31066,0.981195
31067,0.981195
31068,0.981196
31069,0.981196
31070,0.981197
31071,0.981197
31072,0.981198
31073,0.981198
31074,0.981199
31075,0.981199
31076,0.981200
31077,0.981200
31078,0.981201
31079,0.981201
31080,0.981202
31081,0.981202
31082,0.981202
31083,0.981203
31084,0.981203
31085,0.981204
31086,0.981204
31087,0.981205
31088,0.981205
31089,0.981206
31090,0.981206
31091,0.981207
31092,0.981207
31093,0.981208
31094,0.981208
31095,0.981209
31096,0.981209
31097,0.981209
31098,0.981210
31099,0.981210
31100,0.981211
31101,0.981211
31102,0.981212
31103,0.981212
31104,0.981213
31105,0.981213
31106,0.981214
31107,0.981214
31108,0.981215
31109,0.981215
31110,0.981215
31111,0.981216
31112,0.981216
31113,0.981217
31114,0.981217
31115,0.981218
31116,0.981218
31117,0.981219
31118,0.981219
31119,0.981220
31120,0.981220
31121,0.981221
31122,0.981221
31123,0.981222
31124,0.981222
31125,0.981222
31126,0.981223
31127,0.981223
31128,0.981224
31129,0.981224
31130,0.981225
31131,0.981225
31132,0.981226
31133,0.981226
31134,0.981227
31135,0.981227
31136,0.981228
31137,0.981228
31138,0.981229
31139,0.981229
31140,0.981229
31141,0.981230
31142,0.981230
31143,0.981231
31144,0.981231
31145,0.981232
31146,0.981232
31147,0.981233
31148,0.981233
31149,0.981234
31150,0.981234
31151,0.981235
31152,0.981235
31153,0.981236
31154,0.981236
31155,0.981236
31156,0.981237
31157,0.981237
31158,0.981238
31159,0.981238
31160,0.981239
31161,0.981239
31162,0.981240
31163,0.981240
31164,0.981241
31165,0.981241
31166,0.981242
31167,0.981242
31168,0.981242
31169,0.981243
31170,0.981243
31171,0.981244
31172,0.981244
31173,0.981245
31174,0.981245
31175,0.981246
31176,0.981246
31177,0.981247
31178,0.981247
31179,0.981248
31180,0.981248
31181,0.981249
31182,0.981249
31183,0.981249
31184,0.981250
31185,0.981250
31186,0.981251
31187,0.981251
31188,0.981252
31189,0.981252
31190,0.981253
31191,0.981253
31192,0.981254
31193,0.981254
31194,0.981255
31195,0.981255
31196,0.981255
31197,0.981256
31198,0.981256
31199,0.981257
31200,0.981257
31201,0.981258
31202,0.981258
31203,0.981259
31204,0.981259
31205,0.981260
31206,0.981260
31207,0.981261
31208,0.981261
31209,0.981261
31210,0.981262
31211,0.981262
31212,0.981263
31213,0.981263
31214,0.981264
31215,0.981264
31216,0.981265
31217,0.981265
31218,0.981266
31219,0.981266
31220,0.981267
31221,0.981267
31222,0.981268
31223,0.981268
31224,0.981268
31225,0.981269
31226,0.981269
31227,0.981270
31228,0.981270
31229,0.981271
31230,0.981271
31231,0.981272
31232,0.981272
31233,0.981273
31234,0.981273
31235,0.981274
31236,0.981274
31237,0.981274
31238,0.981275
31239,0.981275
31240,0.981276
31241,0.981276
31242,0.981277
31243,0.981277
31244,0.981278
31245,0.981278
31246,0.981279
31247,0.981279
31248,0.981280
31249,0.981280
31250,0.981280
31251,0.981281
31252,0.981281
31253,0.981282
31254,0.981282
31255,0.981283
31256,0.981283
31257,0.981284
31258,0.981284
31259,0.981285
31260,0.981285
31261,0.981286
31262,0.981286
31263,0.981286
31264,0.981287
31265,0.981287
31266,0.981288
31267,0.981288
31268,0.981289
31269,0.981289
31270,0.981290
31271,0.981290
31272,0.981291
31273,0.981291
31274,0.981292
31275,0.981292
31276,0.981292
31277,0.981293
31278,0.981293
31279,0.981294
31280,0.981294
31281,0.981295
31282,0.981295
31283,0.981296
31284,0.981296
31285,0.981297
31286,0.981297
31287,0.981298
31288,0.981298
31289,0.981298
31290,0.981299
31291,0.981299
31292,0.981300
31293,0.981300
31294,0.981301
31295,0.981301
31296,0.981302
31297,0.981302
31298,0.981303
31299,0.981303
31300,0.981304
31301,0.981304
31302,0.981304
31303,0.981305
31304,0.981305
31305,0.981306
31306,0.981306
31307,0.981307
31308,0.981307
31309,0.981308
31310,0.981308
31311,0.981309
31312,0.981309
31313,0.981309
31314,0.981310
31315,0.981310
31316,0.981311
31317,0.981311
31318,0.981312
31319,0.981312
31320,0.981313
31321,0.981313
31322,0.981314
31323,0.981314
31324,0.981315
31325,0.981315
31326,0.981315
31327,0.981316
31328,0.981316
31329,0.981317
31330,0.981317
31331,0.981318
31332,0.981318
31333,0.981319
31334,0.981319
31335,0.981320
31336,0.981320
31337,0.981321
31338,0.981321
31339,0.981321
31340,0.981322
31341,0.981322
31342,0.981323
31343,0.981323
31344,0.981324
31345,0.981324
31346,0.981325
31347,0.981325
31348,0.981326
31349,0.981326
31350,0.981326
31351,0.981327
31352,0.981327
31353,0.981328
31354,0.981328
31355,0.981329
31356,0.981329
31357,0.981330
31358,0.981330
31359,0.981331
31360,0.981331
31361,0.981332
31362,0.981332
31363,0.981332
31364,0.981333
31365,0.981333
31366,0.981334
31367,0.981334
31368,0.981335
31369,0.981335
31370,0.981336
31371,0.981336
31372,0.981337
31373,0.981337
31374,0.981337
31375,0.981338
31376,0.981338
31377,0.981339
31378,0.981339
31379,0.981340
31380,0.981340
31381,0.981341
31382,0.981341
31383,0.981342
31384,0.981342
31385,0.981343
31386,0.981343
31387,0.981343
31388,0.981344
31389,0.981344
31390,0.981345
31391,0.981345
31392,0.981346
31393,0.981346
31394,0.981347
31395,0.981347
31396,0.981348
31397,0.981348
31398,0.981348
31399,0.981349
31400,0.981349
31401,0.981350
31402,0.981350
31403,0.981351
31404,0.981351
31405,0.981352
31406,0.981352
31407,0.981353
31408,0.981353
31409,0.981353
31410,0.981354
31411,0.981354
31412,0.981355
31413,0.981355
31414,0.981356
31415,0.981356
31416,0.981357
31417,0.981357
31418,0.981358
31419,0.981358
31420,0.981359
31421,0.981359
31422,0.981359
31423,0.981360
31424,0.981360
31425,0.981361
31426,0.981361
31427,0.981362
31428,0.981362
31429,0.981363
31430,0.981363
31431,0.981364
31432,0.981364
31433,0.981364
31434,0.981365
31435,0.981365
31436,0.981366
31437,0.981366
31438,0.981367
31439,0.981367
31440,0.981368
31441,0.981368
31442,0.981369
31443,0.981369
31444,0.981369
31445,0.981370
31446,0.981370
31447,0.981371
31448,0.981371
31449,0.981372
31450,0.981372
31451,0.981373
31452,0.981373
31453,0.981374
31454,0.981374
31455,0.981374
31456,0.981375
31457,0.981375
31458,0.981376
31459,0.981376
31460,0.981377
31461,0.981377
31462,0.981378
31463,0.981378
31464,0.981379
31465,0.981379
31466,0.981380
31467,0.981380
31468,0.981380
31469,0.981381
31470,0.981381
31471,0.981382
31472,0.981382
31473,0.981383
31474,0.981383
31475,0.981384
31476,0.981384
31477,0.981385
31478,0.981385
31479,0.981385
31480,0.981386
31481,0.981386
31482,0.981387
31483,0.981387
31484,0.981388
31485,0.981388
31486,0.981389
31487,0.981389
31488,0.981390
31489,0.981390
31490,0.981390
31491,0.981391
31492,0.981391
31493,0.981392
31494,0.981392
31495,0.981393
31496,0.981393
31497,0.981394
31498,0.981394
31499,0.981395
31500,0.981395
31501,0.981395
31502,0.981396
31503,0.981396
31504,0.981397
31505,0.981397
31506,0.981398
31507,0.981398
31508,0.981399
31509,0.981399
31510,0.981400
31511,0.981400
31512,0.981400
31513,0.981401
31514,0.981401
31515,0.981402
31516,0.981402
31517,0.981403
31518,0.981403
31519,0.981404
31520,0.981404
31521,0.981405
31522,0.981405
31523,0.981405
31524,0.981406
31525,0.981406
31526,0.981407
31527,0.981407
31528,0.981408
31529,0.981408
31530,0.981409
31531,0.981409
31532,0.981409
31533,0.981410
31534,0.981410
31535,0.981411
31536,0.981411
31537,0.981412
31538,0.981412
31539,0.981413
31540,0.981413
31541,0.981414
31542,0.981414
31543,0.981414
31544,0.981415
31545,0.981415
31546,0.981416
31547,0.981416
31548,0.981417
31549,0.981417
31550,0.981418
31551,0.981418
31552,0.981419
31553,0.981419
31554,0.981419
31555,0.981420
31556,0.981420
31557,0.981421
31558,0.981421
31559,0.981422
31560,0.981422
31561,0.981423
31562,0.981423
31563,0.981424
31564,0.981424
31565,0.981424
31566,0.981425
31567,0.981425
31568,0.981426
31569,0.981426
31570,0.981427
31571,0.981427
31572,0.981428
31573,0.981428
31574,0.981429
31575,0.981429
31576,0.981429
31577,0.981430
31578,0.981430
31579,0.981431
31580,0.981431
31581,0.981432
31582,0.981432
31583,0.981433
31584,0.981433
31585,0.981433
31586,0.981434
31587,0.981434
31588,0.981435
31589,0.981435
31590,0.981436
31591,0.981436
31592,0.981437
31593,0.981437
31594,0.981438
31595,0.981438
31596,0.981438
31597,0.981439
31598,0.981439
31599,0.981440
31600,0.981440
31601,0.981441
31602,0.981441
31603,0.981442
31604,0.981442
31605,0.981443
31606,0.981443
31607,0.981443
31608,0.981444
31609,0.981444
31610,0.981445
31611,0.981445
31612,0.981446
31613,0.981446
31614,0.981447
31615,0.981447
31616,0.981447
31617,0.981448
31618,0.981448
31619,0.981449
31620,0.981449
31621,0.981450
31622,0.981450
31623,0.981451
31624,0.981451
31625,0.981452
31626,0.981452
31627,0.981452
31628,0.981453
31629,0.981453
31630,0.981454
31631,0.981454
31632,0.981455
31633,0.981455
31634,0.981456
31635,0.981456
31636,0.981456
31637,0.981457
31638,0.981457
31639,0.981458
31640,0.981458
31641,0.981459
31642,0.981459
31643,0.981460
31644,0.981460
31645,0.981461
31646,0.981461
31647,0.981461
31648,0.981462
31649,0.981462
31650,0.981463
31651,0.981463
31652,0.981464
31653,0.981464
31654,0.981465
31655,0.981465
31656,0.981465
31657,0.981466
31658,0.981466
31659,0.981467
31660,0.981467
31661,0.981468
31662,0.981468
31663,0.981469
31664,0.981469
31665,0.981470
31666,0.981470
31667,0.981470
31668,0.981471
31669,0.981471
31670,0.981472
31671,0.981472
31672,0.981473
31673,0.981473
31674,0.981474
31675,0.981474
31676,0.981474
31677,0.981475
31678,0.981475
31679,0.981476
31680,0.981476
31681,0.981477
31682,0.981477
31683,0.981478
31684,0.981478
31685,0.981479
31686,0.981479
31687,0.981479
31688,0.981480
31689,0.981480
31690,0.981481
31691,0.981481
31692,0.981482
31693,0.981482
31694,0.981483
31695,0.981483
31696,0.981483
31697,0.981484
31698,0.981484
31699,0.981485
31700,0.981485
31701,0.981486
31702,0.981486
31703,0.981487
31704,0.981487
31705,0.981487
31706,0.981488
31707,0.981488
31708,0.981489
31709,0.981489
31710,0.981490
31711,0.981490
31712,0.981491
31713,0.981491
31714,0.981492
31715,0.981492
31716,0.981492
31717,0.981493
31718,0.981493
31719,0.981494
31720,0.981494
31721,0.981495
31722,0.981495
31723,0.981496
31724,0.981496
31725,0.981496
31726,0.981497
31727,0.981497
31728,0.981498
31729,0.981498
31730,0.981499
31731,0.981499
31732,0.981500
31733,0.981500
31734,0.981500
31735,0.981501
31736,0.981501
31737,0.981502
31738,0.981502
31739,0.981503
31740,0.981503
31741,0.981504
31742,0.981504
31743,0.981505
31744,0.981505
31745,0.981505
31746,0.981506
31747,0.981506
31748,0.981507
31749,0.981507
31750,0.981508
31751,0.981508
31752,0.981509
31753,0.981509
31754,0.981509
31755,0.981510
31756,0.981510
31757,0.981511
31758,0.981511
31759,0.981512
31760,0.981512
31761,0.981513
31762,0.981513
31763,0.981513
31764,0.981514
31765,0.981514
31766,0.981515
31767,0.981515
31768,0.981516
31769,0.981516
31770,0.981517
31771,0.981517
31772,0.981517
31773,0.981518
31774,0.981518
31775,0.981519
31776,0.981519
31777,0.981520
31778,0.981520
31779,0.981521
31780,0.981521
31781,0.981521
31782,0.981522
31783,0.981522
31784,0.981523
31785,0.981523
31786,0.981524
31787,0.981524
31788,0.981525
31789,0.981525
31790,0.981526
31791,0.981526
31792,0.981526
31793,0.981527
31794,0.981527
31795,0.981528
31796,0.981528
31797,0.981529
31798,0.981529
31799,0.981530
31800,0.981530
31801,0.981530
31802,0.981531
31803,0.981531
31804,0.981532
31805,0.981532
31806,0.981533
31807,0.981533
31808,0.981534
31809,0.981534
31810,0.981534
31811,0.981535
31812,0.981535
31813,0.981536
31814,0.981536
31815,0.981537
31816,0.981537
31817,0.981538
31818,0.981538
31819,0.981538
31820,0.981539
31821,0.981539
31822,0.981540
31823,0.981540
31824,0.981541
31825,0.981541
31826,0.981542
31827,0.981542
31828,0.981542
31829,0.981543
31830,0.981543
31831,0.981544
31832,0.981544
31833,0.981545
31834,0.981545
31835,0.981546
31836,0.981546
31837,0.981546
31838,0.981547
31839,0.981547
31840,0.981548
31841,0.981548
31842,0.981549
31843,0.981549
31844,0.981550
31845,0.981550
31846,0.981550
31847,0.981551
31848,0.981551
31849,0.981552
31850,0.981552
31851,0.981553
31852,0.981553
31853,0.981554
31854,0.981554
31855,0.981554
31856,0.981555
31857,0.981555
31858,0.981556
31859,0.981556
31860,0.981557
31861,0.981557
31862,0.981558
31863,0.981558
31864,0.981558
31865,0.981559
31866,0.981559
31867,0.981560
31868,0.981560
31869,0.981561
31870,0.981561
31871,0.981562
31872,0.981562
31873,0.981562
31874,0.981563
31875,0.981563
31876,0.981564
31877,0.981564
31878,0.981565
31879,0.981565
31880,0.981566
31881,0.981566
31882,0.981566
31883,0.981567
31884,0.981567
31885,0.981568
31886,0.981568
31887,0.981569
31888,0.981569
31889,0.981570
31890,0.981570
31891,0.981570
31892,0.981571
31893,0.981571
31894,0.981572
31895,0.981572
31896,0.981573
31897,0.981573
31898,0.981573
31899,0.981574
31900,0.981574
31901,0.981575
31902,0.981575
31903,0.981576
31904,0.981576
31905,0.981577
31906,0.981577
31907,0.981577
31908,0.981578
31909,0.981578
31910,0.981579
31911,0.981579
31912,0.981580
31913,0.981580
31914,0.981581
31915,0.981581
31916,0.981581
31917,0.981582
31918,0.981582
31919,0.981583
31920,0.981583
31921,0.981584
31922,0.981584
31923,0.981585
31924,0.981585
31925,0.981585
31926,0.981586
31927,0.981586
31928,0.981587
31929,0.981587
31930,0.981588
31931,0.981588
31932,0.981589
31933,0.981589
31934,0.981589
31935,0.981590
31936,0.981590
31937,0.981591
31938,0.981591
31939,0.981592
31940,0.981592
31941,0.981593
31942,0.981593
31943,0.981593
31944,0.981594
31945,0.981594
31946,0.981595
31947,0.981595
31948,0.981596
31949,0.981596
31950,0.981596
31951,0.981597
31952,0.981597
31953,0.981598
31954,0.981598
31955,0.981599
31956,0.981599
31957,0.981600
31958,0.981600
31959,0.981600
31960,0.981601
31961,0.981601
31962,0.981602
31963,0.981602
31964,0.981603
31965,0.981603
31966,0.981604
31967,0.981604
31968,0.981604
31969,0.981605
31970,0.981605
31971,0.981606
31972,0.981606
31973,0.981607
31974,0.981607
31975,0.981608
31976,0.981608
31977,0.981608
31978,0.981609
31979,0.981609
31980,0.981610
31981,0.981610
31982,0.981611
31983,0.981611
31984,0.981611
31985,0.981612
31986,0.981612
31987,0.981613
31988,0.981613
31989,0.981614
31990,0.981614
31991,0.981615
31992,0.981615
31993,0.981615
31994,0.981616
31995,0.981616
31996,0.981617
31997,0.981617
31998,0.981618
31999,0.981618
32000,0.981619
32001,0.981619
32002,0.981619
32003,0.981620
32004,0.981620
32005,0.981621
32006,0.981621
32007,0.981622
32008,0.981622
32009,0.981622
32010,0.981623
32011,0.981623
32012,0.981624
32013,0.981624
32014,0.981625
32015,0.981625
32016,0.981626
32017,0.981626
32018,0.981626
32019,0.981627
32020,0.981627
32021,0.981628
32022,0.981628
32023,0.981629
32024,0.981629
32025,0.981630
32026,0.981630
32027,0.981630
32028,0.981631
32029,0.981631
32030,0.981632
32031,0.981632
32032,0.981633
32033,0.981633
32034,0.981633
32035,0.981634
32036,0.981634
32037,0.981635
32038,0.981635
32039,0.981636
32040,0.981636
32041,0.981637
32042,0.981637
32043,0.981637
32044,0.981638
32045,0.981638
32046,0.981639
32047,0.981639
32048,0.981640
32049,0.981640
32050,0.981640
32051,0.981641
32052,0.981641
32053,0.981642
32054,0.981642
32055,0.981643
32056,0.981643
32057,0.981644
32058,0.981644
32059,0.981644
32060,0.981645
32061,0.981645
32062,0.981646
32063,0.981646
32064,0.981647
32065,0.981647
32066,0.981647
32067,0.981648
32068,0.981648
32069,0.981649
32070,0.981649
32071,0.981650
32072,0.981650
32073,0.981651
32074,0.981651
32075,0.981651
32076,0.981652
32077,0.981652
32078,0.981653
32079,0.981653
32080,0.981654
32081,0.981654
32082,0.981655
32083,0.981655
32084,0.981655
32085,0.981656
32086,0.981656
32087,0.981657
32088,0.981657
32089,0.981658
32090,0.981658
32091,0.981658
32092,0.981659
32093,0.981659
32094,0.981660
32095,0.981660
32096,0.981661
32097,0.981661
32098,0.981661
32099,0.981662
32100,0.981662
32101,0.981663
32102,0.981663
32103,0.981664
32104,0.981664
32105,0.981665
32106,0.981665
32107,0.981665
32108,0.981666
32109,0.981666
32110,0.981667
32111,0.981667
32112,0.981668
32113,0.981668
32114,0.981668
32115,0.981669
32116,0.981669
32117,0.981670
32118,0.981670
32119,0.981671
32120,0.981671
32121,0.981672
32122,0.981672
32123,0.981672
32124,0.981673
32125,0.981673
32126,0.981674
32127,0.981674
32128,0.981675
32129,0.981675
32130,0.981675
32131,0.981676
32132,0.981676
32133,0.981677
32134,0.981677
32135,0.981678
32136,0.981678
32137,0.981679
32138,0.981679
32139,0.981679
32140,0.981680
32141,0.981680
32142,0.981681
32143,0.981681
32144,0.981682
32145,0.981682
32146,0.981682
32147,0.981683
32148,0.981683
32149,0.981684
32150,0.981684
32151,0.981685
32152,0.981685
32153,0.981686
32154,0.981686
32155,0.981686
32156,0.981687
32157,0.981687
32158,0.981688
32159,0.981688
32160,0.981689
32161,0.981689
32162,0.981689
32163,0.981690
32164,0.981690
32165,0.981691
32166,0.981691
32167,0.981692
32168,0.981692
32169,0.981692
32170,0.981693
32171,0.981693
32172,0.981694
32173,0.981694
32174,0.981695
32175,0.981695
32176,0.981696
32177,0.981696
32178,0.981696
32179,0.981697
32180,0.981697
32181,0.981698
32182,0.981698
32183,0.981699
32184,0.981699
32185,0.981699
32186,0.981700
32187,0.981700
32188,0.981701
32189,0.981701
32190,0.981702
32191,0.981702
32192,0.981702
32193,0.981703
32194,0.981703
32195,0.981704
32196,0.981704
32197,0.981705
32198,0.981705
32199,0.981706
32200,0.981706
32201,0.981706
32202,0.981707
32203,0.981707
32204,0.981708
32205,0.981708
32206,0.981709
32207,0.981709
32208,0.981709
32209,0.981710
32210,0.981710
32211,0.981711
32212,0.981711
32213,0.981712
32214,0.981712
32215,0.981712
32216,0.981713
32217,0.981713
32218,0.981714
32219,0.981714
32220,0.981715
32221,0.981715
32222,0.981716
32223,0.981716
32224,0.981716
32225,0.981717
32226,0.981717
32227,0.981718
32228,0.981718
32229,0.981719
32230,0.981719
32231,0.981719
32232,0.981720
32233,0.981720
32234,0.981721
32235,0.981721
32236,0.981722
32237,0.981722
32238,0.981722
32239,0.981723
32240,0.981723
32241,0.981724
32242,0.981724
32243,0.981725
32244,0.981725
32245,0.981725
32246,0.981726
32247,0.981726
32248,0.981727
32249,0.981727
32250,0.981728
32251,0.981728
32252,0.981729
32253,0.981729
32254,0.981729
32255,0.981730
32256,0.981730
32257,0.981731
32258,0.981731
32259,0.981732
32260,0.981732
32261,0.981732
32262,0.981733
32263,0.981733
32264,0.981734
32265,0.981734
32266,0.981735
32267,0.981735
32268,0.981735
32269,0.981736
32270,0.981736
32271,0.981737
32272,0.981737
32273,0.981738
32274,0.981738
32275,0.981738
32276,0.981739
32277,0.981739
32278,0.981740
32279,0.981740
32280,0.981741
32281,0.981741
32282,0.981741
32283,0.981742
32284,0.981742
32285,0.981743
32286,0.981743
32287,0.981744
32288,0.981744
32289,0.981745
32290,0.981745
32291,0.981745
32292,0.981746
32293,0.981746
32294,0.981747
32295,0.981747
32296,0.981748
32297,0.981748
32298,0.981748
32299,0.981749
32300,0.981749
32301,0.981750
32302,0.981750
32303,0.981751
32304,0.981751
32305,0.981751
32306,0.981752
32307,0.981752
32308,0.981753
32309,0.981753
32310,0.981754
32311,0.981754
32312,0.981754
32313,0.981755
32314,0.981755
32315,0.981756
32316,0.981756
32317,0.981757
32318,0.981757
32319,0.981757
32320,0.981758
32321,0.981758
32322,0.981759
32323,0.981759
32324,0.981760
32325,0.981760
32326,0.981760
32327,0.981761
32328,0.981761
32329,0.981762
32330,0.981762
32331,0.981763
32332,0.981763
32333,0.981763
32334,0.981764
32335,0.981764
32336,0.981765
32337,0.981765
32338,0.981766
32339,0.981766
32340,0.981766
32341,0.981767
32342,0.981767
32343,0.981768
32344,0.981768
32345,0.981769
32346,0.981769
32347,0.981770
32348,0.981770
32349,0.981770
32350,0.981771
32351,0.981771
32352,0.981772
32353,0.981772
32354,0.981773
32355,0.981773
32356,0.981773
32357,0.981774
32358,0.981774
32359,0.981775
32360,0.981775
32361,0.981776
32362,0.981776
32363,0.981776
32364,0.981777
32365,0.981777
32366,0.981778
32367,0.981778
32368,0.981779
32369,0.981779
32370,0.981779
32371,0.981780
32372,0.981780
32373,0.981781
32374,0.981781
32375,0.981782
32376,0.981782
32377,0.981782
32378,0.981783
32379,0.981783
32380,0.981784
32381,0.981784
32382,0.981785
32383,0.981785
32384,0.981785
32385,0.981786
32386,0.981786
32387,0.981787
32388,0.981787
32389,0.981788
32390,0.981788
32391,0.981788
32392,0.981789
32393,0.981789
32394,0.981790
32395,0.981790
32396,0.981791
32397,0.981791
32398,0.981791
32399,0.981792
32400,0.981792
32401,0.981793
32402,0.981793
32403,0.981794
32404,0.981794
32405,0.981794
32406,0.981795
32407,0.981795
32408,0.981796
32409,0.981796
32410,0.981797
32411,0.981797
32412,0.981797
32413,0.981798
32414,0.981798
32415,0.981799
32416,0.981799
32417,0.981800
32418,0.981800
32419,0.981800
32420,0.981801
32421,0.981801
32422,0.981802
32423,0.981802
32424,0.981803
32425,0.981803
32426,0.981803
32427,0.981804
32428,0.981804
32429,0.981805
32430,0.981805
32431,0.981806
32432,0.981806
32433,0.981806
32434,0.981807
32435,0.981807
32436,0.981808
32437,0.981808
32438,0.981809
32439,0.981809
32440,0.981809
32441,0.981810
32442,0.981810
32443,0.981811
32444,0.981811
32445,0.981812
32446,0.981812
32447,0.981812
32448,0.981813
32449,0.981813
32450,0.981814
32451,0.981814
32452,0.981815
32453,0.981815
32454,0.981815
32455,0.981816
32456,0.981816
32457,0.981817
32458,0.981817
32459,0.981818
32460,0.981818
32461,0.981818
32462,0.981819
32463,0.981819
32464,0.981820
32465,0.981820
32466,0.981821
32467,0.981821
32468,0.981821
32469,0.981822
32470,0.981822
32471,0.981823
32472,0.981823
32473,0.981824
32474,0.981824
32475,0.981824
32476,0.981825
32477,0.981825
32478,0.981826
32479,0.981826
32480,0.981827
32481,0.981827
32482,0.981827
32483,0.981828
32484,0.981828
32485,0.981829
32486,0.981829
32487,0.981829
32488,0.981830
32489,0.981830
32490,0.981831
32491,0.981831
32492,0.981832
32493,0.981832
32494,0.981832
32495,0.981833
32496,0.981833
32497,0.981834
32498,0.981834
32499,0.981835
32500,0.981835
32501,0.981835
32502,0.981836
32503,0.981836
32504,0.981837
32505,0.981837
32506,0.981838
32507,0.981838
32508,0.981838
32509,0.981839
32510,0.981839
32511,0.981840
32512,0.981840
32513,0.981841
32514,0.981841
32515,0.981841
32516,0.981842
32517,0.981842
32518,0.981843
32519,0.981843
32520,0.981844
32521,0.981844
32522,0.981844
32523,0.981845
32524,0.981845
32525,0.981846
32526,0.981846
32527,0.981847
32528,0.981847
32529,0.981847
32530,0.981848
32531,0.981848
32532,0.981849
32533,0.981849
32534,0.981850
32535,0.981850
32536,0.981850
32537,0.981851
32538,0.981851
32539,0.981852
32540,0.981852
32541,0.981852
32542,0.981853
32543,0.981853
32544,0.981854
32545,0.981854
32546,0.981855
32547,0.981855
32548,0.981855
32549,0.981856
32550,0.981856
32551,0.981857
32552,0.981857
32553,0.981858
32554,0.981858
32555,0.981858
32556,0.981859
32557,0.981859
32558,0.981860
32559,0.981860
32560,0.981861
32561,0.981861
32562,0.981861
32563,0.981862
32564,0.981862
32565,0.981863
32566,0.981863
32567,0.981864
32568,0.981864
32569,0.981864
32570,0.981865
32571,0.981865
32572,0.981866
32573,0.981866
32574,0.981867
32575,0.981867
32576,0.981867
32577,0.981868
32578,0.981868
32579,0.981869
32580,0.981869
32581,0.981869
32582,0.981870
32583,0.981870
32584,0.981871
32585,0.981871
32586,0.981872
32587,0.981872
32588,0.981872
32589,0.981873
32590,0.981873
32591,0.981874
32592,0.981874
32593,0.981875
32594,0.981875
32595,0.981875
32596,0.981876
32597,0.981876
32598,0.981877
32599,0.981877
32600,0.981878
32601,0.981878
32602,0.981878
32603,0.981879
32604,0.981879
32605,0.981880
32606,0.981880
32607,0.981880
32608,0.981881
32609,0.981881
32610,0.981882
32611,0.981882
32612,0.981883
32613,0.981883
32614,0.981883
32615,0.981884
32616,0.981884
32617,0.981885
32618,0.981885
32619,0.981886
32620,0.981886
32621,0.981886
32622,0.981887
32623,0.981887
32624,0.981888
32625,0.981888
32626,0.981889
32627,0.981889
32628,0.981889
32629,0.981890
32630,0.981890
32631,0.981891
32632,0.981891
32633,0.981891
32634,0.981892
32635,0.981892
32636,0.981893
32637,0.981893
32638,0.981894
32639,0.981894
32640,0.981894
32641,0.981895
32642,0.981895
32643,0.981896
32644,0.981896
32645,0.981897
32646,0.981897
32647,0.981897
32648,0.981898
32649,0.981898
32650,0.981899
32651,0.981899
32652,0.981900
32653,0.981900
32654,0.981900
32655,0.981901
32656,0.981901
32657,0.981902
32658,0.981902
32659,0.981902
32660,0.981903
32661,0.981903
32662,0.981904
32663,0.981904
32664,0.981905
32665,0.981905
32666,0.981905
32667,0.981906
32668,0.981906
32669,0.981907
32670,0.981907
32671,0.981908
32672,0.981908
32673,0.981908
32674,0.981909
32675,0.981909
32676,0.981910
32677,0.981910
32678,0.981910
32679,0.981911
32680,0.981911
32681,0.981912
32682,0.981912
32683,0.981913
32684,0.981913
32685,0.981913
32686,0.981914
32687,0.981914
32688,0.981915
32689,0.981915
32690,0.981916
32691,0.981916
32692,0.981916
32693,0.981917
32694,0.981917
32695,0.981918
32696,0.981918
32697,0.981918
32698,0.981919
32699,0.981919
32700,0.981920
32701,0.981920
32702,0.981921
32703,0.981921
32704,0.981921
32705,0.981922
32706,0.981922
32707,0.981923
32708,0.981923
32709,0.981924
32710,0.981924
32711,0.981924
32712,0.981925
32713,0.981925
32714,0.981926
32715,0.981926
32716,0.981926
32717,0.981927
32718,0.981927
32719,0.981928
32720,0.981928
32721,0.981929
32722,0.981929
32723,0.981929
32724,0.981930
32725,0.981930
32726,0.981931
32727,0.981931
32728,0.981932
32729,0.981932
32730,0.981932
32731,0.981933
32732,0.981933
32733,0.981934
32734,0.981934
32735,0.981934
32736,0.981935
32737,0.981935
32738,0.981936
32739,0.981936
32740,0.981937
32741,0.981937
